
30101011, ICON_64_Animal_Rabbit_0005, 苍原兔, 5184000, 11, 58, 80000178, 0, 1, 3, 随处可见的兔子，生性热爱自由。, 茫茫苍原，扑朔迷离, 90001$$ 90011$$ 90021$$ 90041, 0, 1, 0, 10051$$ 10031$$ 10501$$ 10511$$ 10101, 50$$ 35$$ 5$$ 5$$ 5, 2$$ 2$$ 2$$ 2$$ 2, 0, 0, 1, 0, , , , , 1, 1, 1, 491, 30101011, 0, 150, 0, 360, 60, 1, , , , , , , 
30101012, ICON_64_Animal_Rabbit_0006, 银耳兔, 5184000, 11, 58, 80000179, 0, 1, 3, 耳中有纤长银毫，可取来制笔。, 银耳长飞，纤毫毕现, 90001$$ 90011$$ 90021$$ 90041, 0, 1, 0, 10051$$ 10031$$ 10501$$ 10511$$ 10101, 50$$ 35$$ 5$$ 5$$ 5, 2$$ 2$$ 2$$ 2$$ 2, 0, 0, 1, 0, , , , , 1, 1, 1, 491, 30101012, 0, 150, 0, 360, 60, 1, , , , , , , 
30101013, ICON_64_Animal_Rabbit_0001, 广寒兔, 5184000, 11, 58, 80000180, 0, 1, 3, 白兔惹眼，小孩子们最爱捉来豢养。, 华屋广寒，清冷人间, 90001$$ 90011$$ 90021$$ 90041, 0, 1, 0, 10051$$ 10031$$ 10501$$ 10511$$ 10101, 50$$ 35$$ 5$$ 5$$ 5, 2$$ 2$$ 2$$ 2$$ 2, 0, 0, 1, 0, , , , , 1, 1, 1, 491, 30101013, 0, 150, 0, 360, 60, 1, , , , , , , 
30101014, ICON_64_Animal_Rabbit_0002, 蟾影兔, 5184000, 11, 58, 80000181, 0, 1, 3, 擅长在夜间长途奔跑的兔子。, 蟾宫折桂，月影三人, 90001$$ 90011$$ 90021$$ 90041, 0, 1, 0, 10051$$ 10031$$ 10501$$ 10511$$ 10101, 50$$ 35$$ 5$$ 5$$ 5, 2$$ 2$$ 2$$ 2$$ 2, 0, 0, 1, 0, , , , , 1, 1, 1, 491, 30101014, 0, 150, 0, 360, 60, 1, , , , , , , 
30101015, ICON_64_Animal_Rabbit_0004, 熔金卯, 5184000, 11, 58, 80000182, 0, 2, 3, 卯者，兔也。此名为钟不忘所取。, 落日熔金，暮云合璧, 90001$$ 90011$$ 90021$$ 90041, 1, 1, 0, 10051$$ 10031$$ 10501$$ 10511$$ 10551$$ 10561$$ 10101, 50$$ 35$$ 3$$ 3$$ 2$$ 2$$ 5, 3$$ 3$$ 3$$ 3$$ 3$$ 3$$ 3, 0, 0, 1, 0, , , , , 1, 1, 1, 491, 30101015, 0, 150, 0, 360, 60, 1, , , , , , , 
30101016, ICON_64_Animal_Rabbit_0002, 短尾虹, 5184000, 11, 58, 80000183, 0, 2, 3, 被毛如虹般多姿彩，夕阳下尤为好看。, 虹渡天地，柔心入怀, 90001$$ 90011$$ 90021$$ 90041, 1, 1, 0, 10051$$ 10031$$ 10501$$ 10511$$ 10551$$ 10561$$ 10101, 50$$ 35$$ 3$$ 3$$ 2$$ 2$$ 5, 3$$ 3$$ 3$$ 3$$ 3$$ 3$$ 3, 0, 0, 1, 0, , , , , 1, 1, 1, 491, 30101016, 0, 150, 0, 360, 60, 1, , , , , , , 
30101017, ICON_64_Animal_Rabbit_0007, 鱼儿嘴, 5184000, 11, 58, 80000184, 0, 2, 3, 兔中吃货，曾和曲无忆的鹿抢桃子吃，赢。, 游鱼善水，白兔善饮, 90001$$ 90011$$ 90021$$ 90041, 1, 1, 0, 10051$$ 10031$$ 10501$$ 10511$$ 10551$$ 10561$$ 10101, 50$$ 35$$ 3$$ 3$$ 2$$ 2$$ 5, 3$$ 3$$ 3$$ 3$$ 3$$ 3$$ 3, 0, 0, 1, 0, , , , , 1, 1, 1, 491, 30101017, 0, 150, 0, 360, 60, 1, , , , , , , 
30101018, ICON_64_Animal_Rabbit_0008, 小围脖, 5184000, 11, 58, 80000185, 0, 3, 3, 少见的品种，脖颈中有如围脖的白色被毛。, 君手携我，我暖君路, 90001$$ 90011$$ 90021$$ 90041, 1, 2, 0, 10051$$ 10031$$ 10501$$ 10511$$ 10521$$ 10551$$ 10561$$ 10571$$ 10101, 50$$ 35$$ 2$$ 2$$ 2$$ 2$$ 1$$ 1$$ 5, 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4, 0, 0, 1, 0, , , , , 1, 1, 1, 491, 30101018, 0, 150, 0, 360, 60, 1, , , , , , , 
30101019, ICON_64_Animal_Rabbit_0009, 牧野茕茕, 5184000, 11, 58, 80000186, 1, 3, 3, 极为倔强、孤独、不合群的兔子。很难豢养。, 茕茕野兔，东走西顾, 90001$$ 90011$$ 90021$$ 90041, 1, 2, 0, 10051$$ 10031$$ 10501$$ 10511$$ 10521$$ 10551$$ 10561$$ 10571$$ 10101, 50$$ 35$$ 2$$ 2$$ 2$$ 2$$ 1$$ 1$$ 5, 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4, 0, 0, 1, 0, , , , , 1, 1, 1, 491, 30101019, 0, 150, 0, 360, 60, 1, , , , , , , 
30101020, ICON_64_Animal_Rabbit_0010, 静影沉璧, 5184000, 11, 58, 80000187, 1, 4, 3, 传说之中的兔子，几乎从没人真正见到过。, 如璧照影，静水深流, 90001$$ 90011$$ 90021$$ 90041, 2, 3, 0, 10051$$ 10031$$ 10511$$ 10521$$ 10531$$ 10561$$ 10571$$ 10581$$ 10101, 50$$ 35$$ 2$$ 2$$ 2$$ 2$$ 1$$ 1$$ 5, 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4, 0, 0, 1, 0, , , , , 1, 1, 1, 491, 30101020, 0, 150, 0, 360, 60, 1, , , , , , , 
30101021, ICON_64_Animal_1Dog_0001, 寄奴犬, 5184000, 11, 58, 80000033, 0, 1, 1, 任劳任怨，江湖人身边最常见的小伙伴。, 奔掠无影，青衣寄奴, 90001$$ 90011$$ 90021$$ 90041, 0, 1, 0, 10001$$ 10031$$ 10501$$ 10511$$ 10101, 60$$ 25$$ 5$$ 5$$ 5, 2$$ 2$$ 2$$ 2$$ 2, 0, 0, 1, 0, , , , , 1, 1, 1, 631, 30101021, 0, 150, 0, 360, 60, 1, , , , , , , 
30101022, ICON_64_Animal_1Dog_0002, 田园犬, 5184000, 11, 58, 80000039, 0, 1, 1, 家家户户都喜欢豢养的优良品种。, 华夏忠犬，亲以近人, 90001$$ 90011$$ 90021$$ 90041, 0, 1, 0, 10001$$ 10031$$ 10501$$ 10511$$ 10101, 60$$ 25$$ 5$$ 5$$ 5, 2$$ 2$$ 2$$ 2$$ 2, 0, 0, 1, 0, , , , , 1, 1, 1, 631, 30101022, 0, 150, 0, 360, 60, 1, , , , , , , 
30101023, ICON_64_Animal_1Dog_0003, 漆木犬, 5184000, 11, 58, 80000040, 0, 1, 1, 非常活泼欢快的品种，毛色油亮水滑。, 闻鸡起舞，绛色神如, 90001$$ 90011$$ 90021$$ 90041, 0, 1, 0, 10001$$ 10031$$ 10501$$ 10511$$ 10101, 60$$ 25$$ 5$$ 5$$ 5, 2$$ 2$$ 2$$ 2$$ 2, 0, 0, 1, 0, , , , , 1, 1, 1, 631, 30101023, 0, 150, 0, 360, 60, 1, , , , , , , 
30101024, ICON_64_Animal_1Dog_0004, 麦町犬, 5184000, 11, 58, 80000041, 0, 1, 1, 西域传来的品种，因花纹可爱而大受欢迎。, 麦间芝麻，瓦间雪花, 90001$$ 90011$$ 90021$$ 90041, 0, 1, 0, 10001$$ 10031$$ 10501$$ 10511$$ 10101, 60$$ 25$$ 5$$ 5$$ 5, 2$$ 2$$ 2$$ 2$$ 2, 0, 0, 1, 0, , , , , 1, 1, 1, 631, 30101024, 0, 150, 0, 360, 60, 1, , , , , , , 
30101025, ICON_64_Animal_1Dog_0005, 士奇犬, 5184000, 11, 58, 80000044, 0, 2, 1, 有着非常神气的白眉，和极其英俊的身形。, 士有奇志，便自风流, 90001$$ 90011$$ 90021$$ 90041, 1, 1, 0, 10001$$ 10031$$ 10501$$ 10511$$ 10551$$ 10561$$ 10101, 60$$ 25$$ 3$$ 3$$ 2$$ 2$$ 5, 3$$ 3$$ 3$$ 3$$ 3$$ 3$$ 3, 0, 0, 1, 0, , , , , 1, 1, 1, 631, 30101025, 0, 150, 0, 360, 60, 1, , , , , , , 
30101026, ICON_64_Animal_1Dog_0006, 灵鸦犬, 5184000, 11, 58, 80000048, 0, 2, 1, 喜欢扑蝴蝶、扑鸟、扑一切可扑的东西。, 色如昏鸦，行若矫龙, 90001$$ 90011$$ 90021$$ 90041, 1, 1, 0, 10001$$ 10031$$ 10501$$ 10511$$ 10551$$ 10561$$ 10101, 60$$ 25$$ 3$$ 3$$ 2$$ 2$$ 5, 3$$ 3$$ 3$$ 3$$ 3$$ 3$$ 3, 0, 0, 1, 0, , , , , 1, 1, 1, 631, 30101026, 0, 150, 0, 360, 60, 1, , , , , , , 
30101027, ICON_64_Animal_1Dog_0007, 王入山, 5184000, 11, 58, 80000049, 0, 2, 1, 犬中至擅斗者，甚可搏熊。, 如王入山，群兽叩服, 90001$$ 90011$$ 90021$$ 90041, 1, 1, 0, 10001$$ 10031$$ 10501$$ 10511$$ 10551$$ 10561$$ 10101, 60$$ 25$$ 3$$ 3$$ 2$$ 2$$ 5, 3$$ 3$$ 3$$ 3$$ 3$$ 3$$ 3, 0, 0, 1, 0, , , , , 1, 1, 1, 631, 30101027, 0, 150, 0, 360, 60, 1, , , , , , , 
30101028, ICON_64_Animal_1Dog_0008, 锦衣卫, 5184000, 11, 58, 80000055, 0, 3, 1, 犬中至忠诚者，终身只侍一主。, 遗我锦衣，伴我春秋, 90001$$ 90011$$ 90021$$ 90041, 1, 2, 0, 10001$$ 10031$$ 10501$$ 10511$$ 10521$$ 10551$$ 10561$$ 10571$$ 10101, 60$$ 25$$ 2$$ 2$$ 2$$ 2$$ 1$$ 1$$ 5, 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4, 0, 0, 1, 0, , , , , 1, 1, 1, 631, 30101028, 0, 150, 0, 360, 60, 1, , , , , , , 
30101029, ICON_64_Animal_1Dog_0009, 俊官人, 5184000, 11, 58, 80000058, 1, 3, 1, 犬中至矫健者，穿山越水，不沾尘俗。, 傲骨惊雷，俊影穿风, 90001$$ 90011$$ 90021$$ 90041, 1, 2, 0, 10001$$ 10031$$ 10501$$ 10511$$ 10521$$ 10551$$ 10561$$ 10571$$ 10101, 60$$ 25$$ 2$$ 2$$ 2$$ 2$$ 1$$ 1$$ 5, 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4, 0, 0, 1, 0, , , , , 1, 1, 1, 631, 30101029, 0, 150, 0, 360, 60, 1, , , , , , , 
30101030, ICON_64_Animal_1Dog_0010, 雪毫胜景, 5184000, 11, 58, 80000059, 1, 4, 1, 万梅山庄精心培育出的无价之宝。, 雪落梅动，念起心驰, 90001$$ 90011$$ 90021$$ 90041, 2, 3, 0, 10001$$ 10031$$ 10511$$ 10521$$ 10531$$ 10561$$ 10571$$ 10581$$ 10101, 60$$ 25$$ 2$$ 2$$ 2$$ 2$$ 1$$ 1$$ 5, 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4, 0, 0, 1, 0, , , , , 1, 1, 1, 631, 30101030, 0, 150, 0, 360, 60, 1, , , , , , , 
30101031, ICON_64_Animal_Mink_0004, 松林貂 , 5184000, 11, 58, 80000031, 0, 1, 5, 北方常见的貂类品种。, 穿山越林，脂香扑鼻, 90001$$ 90011$$ 90021$$ 90041, 0, 1, 0, 10051$$ 10031$$ 10081$$ 10501$$ 10551$$ 10101, 35$$ 15$$ 35$$ 5$$ 5$$ 5, 2$$ 2$$ 2$$ 2$$ 2$$ 2, 0, 0, 1, 0, , , , , 1, 1, 1, 650, 30101031, 0, 150, 0, 360, 60, 1, , , , , , , 
30101032, ICON_64_Animal_Mink_0005, 黄喉貂, 5184000, 11, 58, 80000219, 0, 1, 5, 善于攀援，是经常被错认为狐狸的品种。, 如狐蜜狗，锦缎黄貂, 90001$$ 90011$$ 90021$$ 90041, 0, 1, 0, 10051$$ 10031$$ 10081$$ 10501$$ 10551$$ 10101, 35$$ 15$$ 35$$ 5$$ 5$$ 5, 2$$ 2$$ 2$$ 2$$ 2$$ 2, 0, 0, 1, 0, , , , , 1, 1, 1, 650, 30101032, 0, 150, 0, 360, 60, 1, , , , , , , 
30101033, ICON_64_Animal_Mink_0002, 太平貂, 5184000, 11, 58, 80000220, 0, 1, 5, 前朝宫中流传出的品种，传曾为太平公主之爱宠。, 天下太平，万物安宁, 90001$$ 90011$$ 90021$$ 90041, 0, 1, 0, 10051$$ 10031$$ 10081$$ 10501$$ 10551$$ 10101, 35$$ 15$$ 35$$ 5$$ 5$$ 5, 2$$ 2$$ 2$$ 2$$ 2$$ 2, 0, 0, 1, 0, , , , , 1, 1, 1, 650, 30101033, 0, 150, 0, 360, 60, 1, , , , , , , 
30101034, ICON_64_Animal_Mink_0003, 紫玉貂, 5184000, 11, 58, 80000221, 0, 1, 5, 柔和轻暖，小富之家的貂裘常用此品种。, 蓝田见玉，黄金难抵, 90001$$ 90011$$ 90021$$ 90041, 0, 1, 0, 10051$$ 10031$$ 10081$$ 10501$$ 10551$$ 10101, 35$$ 15$$ 35$$ 5$$ 5$$ 5, 2$$ 2$$ 2$$ 2$$ 2$$ 2, 0, 0, 1, 0, , , , , 1, 1, 1, 650, 30101034, 0, 150, 0, 360, 60, 1, , , , , , , 
30101035, ICON_64_Animal_Mink_0006, 莽轻裘, 5184000, 11, 58, 80000222, 0, 2, 5, 色泽优雅，权贵公子的貂裘最喜用此品种。, 鲜衣怒马，紫冠轻裘, 90001$$ 90011$$ 90021$$ 90041, 1, 1, 0, 10051$$ 10031$$ 10081$$ 10501$$ 10511$$ 10551$$ 10561$$ 10101, 35$$ 15$$ 35$$ 3$$ 3$$ 2$$ 2$$ 5, 3$$ 3$$ 3$$ 3$$ 3$$ 3$$ 3$$ 3, 0, 0, 1, 0, , , , , 1, 1, 1, 650, 30101035, 0, 150, 0, 360, 60, 1, , , , , , , 
30101036, ICON_64_Animal_Mink_0001, 灵蛇尾, 5184000, 11, 58, 80000223, 0, 2, 5, 传闻中见到粗鄙之人宁可自断其尾，不肯被捉。, 雪地灵蛇，攒移斗影, 90001$$ 90011$$ 90021$$ 90041, 1, 1, 0, 10051$$ 10031$$ 10081$$ 10501$$ 10511$$ 10551$$ 10561$$ 10101, 35$$ 15$$ 35$$ 3$$ 3$$ 2$$ 2$$ 5, 3$$ 3$$ 3$$ 3$$ 3$$ 3$$ 3$$ 3, 0, 0, 1, 0, , , , , 1, 1, 1, 650, 30101036, 0, 150, 0, 360, 60, 1, , , , , , , 
30101037, ICON_64_Animal_Mink_0007, 金玉奴, 5184000, 11, 58, 80000224, 0, 2, 5, 柔媚少见的品种，亲人近人，尤为恋慕美丽女子。, 花丛小憩，玉奴娇声, 90001$$ 90011$$ 90021$$ 90041, 1, 1, 0, 10051$$ 10031$$ 10081$$ 10501$$ 10511$$ 10551$$ 10561$$ 10101, 35$$ 15$$ 35$$ 3$$ 3$$ 2$$ 2$$ 5, 3$$ 3$$ 3$$ 3$$ 3$$ 3$$ 3$$ 3, 0, 0, 1, 0, , , , , 1, 1, 1, 650, 30101037, 0, 150, 0, 360, 60, 1, , , , , , , 
30101038, ICON_64_Animal_Mink_0008, 蓝贵人, 5184000, 11, 58, 80000225, 0, 3, 5, 皮色极为罕见，性格孤傲冷淡。, 贵胄清雅，斑驳参差, 90001$$ 90011$$ 90021$$ 90041, 1, 2, 0, 10051$$ 10031$$ 10081$$ 10501$$ 10511$$ 10521$$ 10551$$ 10561$$ 10571$$ 10101, 35$$ 15$$ 35$$ 2$$ 2$$ 2$$ 2$$ 1$$ 1$$ 5, 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4, 0, 0, 1, 0, , , , , 1, 1, 1, 650, 30101038, 0, 150, 0, 360, 60, 1, , , , , , , 
30101039, ICON_64_Animal_Mink_0009, 灵泽见瑜, 5184000, 11, 58, 80000226, 1, 3, 5, 貂中贵品，有人曾悬赏，欲以武林秘籍交换此宠。, 云梦沼沼，玉色滢滢, 90001$$ 90011$$ 90021$$ 90041, 1, 2, 0, 10051$$ 10031$$ 10081$$ 10501$$ 10511$$ 10521$$ 10551$$ 10561$$ 10571$$ 10101, 35$$ 15$$ 35$$ 2$$ 2$$ 2$$ 2$$ 1$$ 1$$ 5, 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4, 0, 0, 1, 0, , , , , 1, 1, 1, 650, 30101039, 0, 150, 0, 360, 60, 1, , , , , , , 
30101040, ICON_64_Animal_Mink_0010, 饮冰飞芒, 5184000, 11, 58, 80000227, 1, 4, 5, 你以为你见到的只是一道闪电。, 饮冰为雪，飞星为芒, 90001$$ 90011$$ 90021$$ 90041, 2, 3, 0, 10051$$ 10031$$ 10081$$ 10511$$ 10521$$ 10531$$ 10561$$ 10571$$ 10581$$ 10101, 35$$ 15$$ 35$$ 2$$ 2$$ 2$$ 2$$ 1$$ 1$$ 5, 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4, 0, 0, 1, 0, , , , , 1, 1, 1, 650, 30101040, 0, 150, 0, 360, 60, 1, , , , , , , 
30101041, ICON_64_Animal_Marmot_0001, 土拨鼠, 5184000, 11, 58, 80000209, 0, 1, 4, 在地下埋了东西？它可是好帮手。, 拨土掘洞，寻食觅水, 90001$$ 90011$$ 90021$$ 90041, 0, 1, 0, 10031$$ 10091$$ 10501$$ 10551$$ 10101, 50$$ 15$$ 5$$ 5$$ 25, 2$$ 2$$ 2$$ 2$$ 2, 0, 0, 1, 0, , , , , 1, 1, 1, 326, 30101041, 0, 150, 0, 360, 60, 1, , , , , , , 
30101042, ICON_64_Animal_Marmot_0002, 啮齿鼠, 5184000, 11, 58, 80000210, 0, 1, 4, 必须通过啃咬不断磨短自己的门牙。, 齿伶爪俐，憨态可掬, 90001$$ 90011$$ 90021$$ 90041, 0, 1, 0, 10031$$ 10091$$ 10501$$ 10551$$ 10101, 50$$ 15$$ 5$$ 5$$ 25, 2$$ 2$$ 2$$ 2$$ 2, 0, 0, 1, 0, , , , , 1, 1, 1, 326, 30101042, 0, 150, 0, 360, 60, 1, , , , , , , 
30101043, ICON_64_Animal_Marmot_0003, 黑尾鼠, 5184000, 11, 58, 80000211, 0, 1, 4, 憨态可掬的小东西，喜欢吃苜蓿和红萝卜。, 钻天行地，黑尾如舵, 90001$$ 90011$$ 90021$$ 90041, 0, 1, 0, 10031$$ 10091$$ 10501$$ 10551$$ 10101, 50$$ 15$$ 5$$ 5$$ 25, 2$$ 2$$ 2$$ 2$$ 2, 0, 0, 1, 0, , , , , 1, 1, 1, 326, 30101043, 0, 150, 0, 360, 60, 1, , , , , , , 
30101044, ICON_64_Animal_Marmot_0004, 花栗鼠, 5184000, 11, 58, 80000212, 0, 1, 4, 喜欢在青苔上蹭掉自己吃东西时粘在嘴上的油。, 小巧灵动，花间腾挪, 90001$$ 90011$$ 90021$$ 90041, 0, 1, 0, 10031$$ 10091$$ 10501$$ 10551$$ 10101, 50$$ 15$$ 5$$ 5$$ 25, 2$$ 2$$ 2$$ 2$$ 2, 0, 0, 1, 0, , , , , 1, 1, 1, 326, 30101044, 0, 150, 0, 360, 60, 1, , , , , , , 
30101045, ICON_64_Animal_Marmot_0005, 海狸鼠, 5184000, 11, 58, 80000213, 0, 2, 4, 夏天时常常顶着片叶子，平躺在水面上。, 水陆两行，河海皆通, 90001$$ 90011$$ 90021$$ 90041, 1, 1, 0, 10031$$ 10091$$ 10501$$ 10511$$ 10551$$ 10561$$ 10101, 50$$ 15$$ 3$$ 3$$ 2$$ 2$$ 25, 3$$ 3$$ 3$$ 3$$ 3$$ 3$$ 3, 0, 0, 1, 0, , , , , 1, 1, 1, 326, 30101045, 0, 150, 0, 360, 60, 1, , , , , , , 
30101046, ICON_64_Animal_Marmot_0006, 旱地獭, 5184000, 11, 58, 80000214, 0, 2, 4, 常被错认为松鼠，但松鼠可不会逼急了咬你一口。, 旱地魁拔，性烈如火, 90001$$ 90011$$ 90021$$ 90041, 1, 1, 0, 10031$$ 10091$$ 10501$$ 10511$$ 10551$$ 10561$$ 10101, 50$$ 15$$ 3$$ 3$$ 2$$ 2$$ 25, 3$$ 3$$ 3$$ 3$$ 3$$ 3$$ 3, 0, 0, 1, 0, , , , , 1, 1, 1, 326, 30101046, 0, 150, 0, 360, 60, 1, , , , , , , 
30101047, ICON_64_Animal_Marmot_0007, 千拨洞, 5184000, 11, 58, 80000215, 0, 2, 4, 有本事在地下挖出一个大型迷宫的神奇物种。, 不见天日，亦成君王, 90001$$ 90011$$ 90021$$ 90041, 1, 1, 0, 10031$$ 10091$$ 10501$$ 10511$$ 10551$$ 10561$$ 10101, 50$$ 15$$ 3$$ 3$$ 2$$ 2$$ 25, 3$$ 3$$ 3$$ 3$$ 3$$ 3$$ 3, 0, 0, 1, 0, , , , , 1, 1, 1, 326, 30101047, 0, 150, 0, 360, 60, 1, , , , , , , 
30101048, ICON_64_Animal_Marmot_0008, 冠寻穴, 5184000, 11, 58, 80000216, 0, 3, 4, 嗅觉极其敏锐，能闻到百里外的风吹草动。, 锐目如电，利爪如箭, 90001$$ 90011$$ 90021$$ 90041, 1, 2, 0, 10031$$ 10091$$ 10501$$ 10511$$ 10521$$ 10551$$ 10561$$ 10571$$ 10101, 50$$ 15$$ 2$$ 2$$ 2$$ 2$$ 1$$ 1$$ 25, 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4$$ 4, 0, 0, 1, 0, , , , , 1, 1, 1, 326, 30101048, 0, 150, 0, 360, 60, 1, , , , , , , 
