iId, stItemInfo, enumQuality, nValueLV, nLimitLVMin, nLimitLVMax, szMartialArtDemandArray, JobDemandArray, enumSexDemandArray, nAllianceId, nAllianceDutyArray, nSellCost, nSellMoneyType, nSellItem, nSellItemNum, enumBinding, bTradeBound, bDiscardAble, bSellAble, bMailAble, bBankAble, bPitchAble, bGoldLock, bActiveOpen, bDropGenTransfer, szExplain, szBackground, nMaleItemId, nFmaleItemId, nLoliItemId, UseCondition, nUseNum, OtherClientEffect, enumPreProcessType, dwSkillEffect, eExtraEffectType, nExtraEffectParam, ?, ExpireCronArray, dwCountLimitID, nTransferIDArray, nPackMax, nExtParamType, nTypeParam, ?, fCDLength, nGCDGroupIDArray, fGCDLengthArray, fGCDFactorArray, nEquipCareer, szEquipCareerArray, nJiangXinValue, szPositionArray, szPositionPlaceArray, bSplitAble, bEnhanceAble, bJiangXinAble, bTejiAble, nEnhanceLevelMax, enumDurable, nDurableValue, nATKWaigongMin, nATKWaigongMax, nATKNeigongMin, nATKNeigongMax, nDEFWaigong, nDEFNeigong, nATKDingli, nDEFDingli, nSTR, nSPI, nSTA, nINS, nDEX, nRENJIN, nGLI, nJianxin, nDingliMax, nHpMax, fHitPCT, fDodgePCT, fCritPCT, fCritDamage, nWaigongAvoid, nWaigongAvoidLv, nNeigongAvoid, nNeigongAvoidLv, nWaigongAtkWeakVal, nNeigongAtkWeakVal, nWaigongDefWeakVal, nNeigongDefWeakVal, nDmgEnhanceLv, nCureEffect, Property1, eAttrCond2, nAttrCondParam2, Property2, eAttrCond3, nAttrCondParam3, Property3, nRepairCost, iRepairMaterialIDArray, fRepairUnitMaterialValueArray, nArcherBowTime, nArcherBowKeepTime, nDecoIDArray, nSpellIDArray, nArcherATKMaxLevel, szPackage2D, szTIPS2D, dwDrop3DID, szDropEffectFileName, szAvatar3D_b, szAvatar3D_c, szAvatar3D_d, szAvatar3D_z, szAvatar3DNpcID_b, szAvatar3DNpcID_c, szAvatar3DNpcID_d, szAvatar3DNpcID_z, bIsAvatarOutSide, ddCatDesc, szShopIcon, enumAuctionType, dwItemAudioId, dwSetID, nFurnitureType, nFurnitureStyle, bSellAuction, nXinfaId, eTipProcessType, szSpecialExplain, szSpecialBackground, enumOpenUIType, szFromWhere, szHowToUse, eEquipType, nFarmTypeRequireArray, nFarmBelongerTypeRequireArray, nCropColorRatioLowArray, nCropColorRatioMediumArray, nCropColorRatioHighArray, dwSMBPanelId, sSMBContentScript, sSMBLuaScript, nRecyleQuestId, nDiscardEntityId, nPickScore, nCondSpellIDArray, nCondTypeArray, nCondParamArray, 
6102011, 九天鞘, 1, 85, 70, 0, [1], [], [1$$ 2$$ 3], 0, [], 0, 2, 0, 0, 2, 0, 1, 1, 1, 1, 0, 0, 0, 0, 本装备为PVP装, , 0, 0, 0, , 0, , 0, 0, 0, 0, 0, [20000$$ 40003], 0, 0, [], 0, 0, 0, 0.0, [], [], [], 0, [], 9, [1], [], 1, 1, 1, 1, 0, 0, 1500, 110, 135, 23, 28, 0, 0, 0, 0, 0, 17, 12, 0, 27, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 600, [], [], 0, 0, [], [], 0, icon_40_equip_auxiliary_TB_JianQiao_0011, icon_64_equip_auxiliary_TB_JianQiao_0011, 0, , Weapon_TB_M_Auxiliary_1011, , Weapon_TB_M_Auxiliary_1011, Weapon_TB_M_Auxiliary_1011, , , , , 0, 未投放装备, , 1, 2000003, 0, 0, 0, 0, 0, 0, , , 0, , , 2, [], [], [], [], [], 0, , , 0, 0, 0, [], [], [], 
6102012, 龙纹鞘, 1, 40, 31, 0, [1], [], [1$$ 2$$ 3], 0, [], 0, 2, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 本装备为PVP装, , 0, 0, 0, , 0, , 0, 0, 0, 0, 0, [20000$$ 40003], 0, 0, [], 0, 0, 0, 0.0, [], [], [], 0, [], 2, [1], [], 1, 1, 1, 1, 0, 0, 1200, 29, 36, 4, 4, 0, 0, 0, 0, 0, 6, 5, 0, 10, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, [], [], 0, 0, [], [], 0, icon_40_equip_auxiliary_TB_JianQiao_0012, icon_64_equip_auxiliary_TB_JianQiao_0012, 0, , Weapon_TB_M_Auxiliary_1012, , Weapon_TB_M_Auxiliary_1012, Weapon_TB_M_Auxiliary_1012, , , , , 0, 制造装, , 1, 2000003, 0, 0, 0, 1, 0, 0, , , 0, , , 2, [], [], [], [], [], 0, , , 0, 0, 0, [], [], [], 
6102013, 凤仪鞘, 1, 50, 41, 0, [1], [], [1$$ 2$$ 3], 0, [], 0, 2, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 本装备为PVP装, , 0, 0, 0, , 0, , 0, 0, 0, 0, 0, [20000$$ 40003], 0, 0, [], 0, 0, 0, 0.0, [], [], [], 0, [], 2, [1], [], 1, 1, 1, 1, 0, 0, 1200, 39, 48, 6, 7, 0, 0, 0, 0, 0, 8, 6, 0, 14, 0, 4, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, [], [], 0, 0, [], [], 0, icon_40_equip_auxiliary_TB_JianQiao_0013, icon_64_equip_auxiliary_TB_JianQiao_0013, 0, , Weapon_TB_M_Auxiliary_1013, , Weapon_TB_M_Auxiliary_1013, Weapon_TB_M_Auxiliary_1013, , , , , 0, 制造装, , 1, 2000003, 0, 0, 0, 1, 0, 0, , , 0, , , 2, [], [], [], [], [], 0, , , 0, 0, 0, [], [], [], 
6102014, 破日之鞘, 1, 60, 51, 0, [1], [], [1$$ 2$$ 3], 0, [], 0, 2, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 本装备为PVP装, , 0, 0, 0, , 0, , 0, 0, 0, 0, 0, [20000$$ 40003], 0, 0, [], 0, 0, 0, 0.0, [], [], [], 0, [], 4, [1], [], 1, 1, 1, 1, 0, 0, 1200, 52, 63, 9, 12, 0, 0, 0, 0, 0, 11, 8, 0, 17, 0, 8, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, [], [], 0, 0, [], [], 0, icon_40_equip_auxiliary_TB_JianQiao_0014, icon_64_equip_auxiliary_TB_JianQiao_0014, 0, , Weapon_TB_M_Auxiliary_1014, , Weapon_TB_M_Auxiliary_1014, Weapon_TB_M_Auxiliary_1014, , , , , 0, 制造装, , 1, 2000003, 0, 0, 0, 1, 0, 0, , , 0, , , 2, [], [], [], [], [], 0, , , 0, 0, 0, [], [], [], 
6102015, 葬月之鞘, 1, 70, 61, 0, [1], [], [1$$ 2$$ 3], 0, [], 0, 2, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 本装备为PVP装, , 0, 0, 0, , 0, , 0, 0, 0, 0, 0, [20000$$ 40003], 0, 0, [], 0, 0, 0, 0.0, [], [], [], 0, [], 6, [1], [], 1, 1, 1, 1, 0, 0, 1200, 68, 84, 13, 17, 0, 0, 0, 0, 0, 13, 9, 0, 21, 0, 12, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, [], [], 0, 0, [], [], 0, icon_40_equip_auxiliary_TB_JianQiao_0015, icon_64_equip_auxiliary_TB_JianQiao_0015, 0, , Weapon_TB_M_Auxiliary_1015, , Weapon_TB_M_Auxiliary_1015, Weapon_TB_M_Auxiliary_1015, , , , , 0, 制造装, , 1, 2000003, 0, 0, 0, 1, 0, 0, , , 0, , , 2, [], [], [], [], [], 0, , , 0, 0, 0, [], [], [], 
6102016, 碧水之鞘, 1, 80, 70, 0, [1], [], [1$$ 2$$ 3], 0, [], 0, 2, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 本装备为PVP装, , 0, 0, 0, , 0, , 0, 0, 0, 0, 0, [20000$$ 40003], 0, 0, [], 0, 0, 0, 0.0, [], [], [], 0, [], 8, [1], [], 1, 1, 1, 1, 0, 0, 1200, 89, 109, 18, 22, 0, 0, 0, 0, 0, 15, 11, 0, 24, 0, 22, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, [], [], 0, 0, [], [], 0, icon_40_equip_auxiliary_TB_JianQiao_0022, icon_64_equip_auxiliary_TB_JianQiao_0022, 0, , Weapon_TB_M_Auxiliary_1016, , Weapon_TB_M_Auxiliary_1016, Weapon_TB_M_Auxiliary_1016, , , , , 0, 制造装, , 1, 2000003, 0, 0, 0, 0, 0, 0, , , 0, , , 2, [], [], [], [], [], 0, , , 0, 0, 0, [], [], [], 
6102017, 履霜之鞘, 1, 90, 70, 0, [1], [], [1$$ 2$$ 3], 0, [], 0, 2, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 本装备为PVP装, , 0, 0, 0, , 0, , 0, 0, 0, 0, 0, [20000$$ 40003], 0, 0, [], 0, 0, 0, 0.0, [], [], [], 0, [], 9, [1], [], 1, 1, 1, 1, 0, 0, 1200, 115, 141, 24, 30, 0, 0, 0, 0, 0, 17, 12, 0, 28, 0, 30, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 300, [], [], 0, 0, [], [], 0, icon_40_equip_auxiliary_TB_JianQiao_0026, icon_64_equip_auxiliary_TB_JianQiao_0026, 0, , Weapon_TB_M_Auxiliary_1017, , Weapon_TB_M_Auxiliary_1017, Weapon_TB_M_Auxiliary_1017, , , , , 0, 制造装, , 1, 2000003, 0, 0, 0, 0, 0, 0, , , 0, , , 2, [], [], [], [], [], 0, , , 0, 0, 0, [], [], [], 
6102018, 游龙鞘, 2, 45, 31, 0, [1], [], [1$$ 2$$ 3], 0, [], 0, 2, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 本装备为PVP装, , 0, 0, 0, , 0, , 0, 0, 0, 0, 0, [20000$$ 40003], 0, 0, [], 0, 0, 0, 0.0, [], [], [], 0, [], 2, [1], [], 1, 1, 1, 1, 0, 0, 1500, 34, 41, 4, 6, 0, 0, 0, 0, 0, 7, 5, 0, 12, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, [], [], 0, 0, [], [], 0, icon_40_equip_auxiliary_TB_JianQiao_0012, icon_64_equip_auxiliary_TB_JianQiao_0012, 0, , Weapon_TB_M_Auxiliary_1012, , Weapon_TB_M_Auxiliary_1012, Weapon_TB_M_Auxiliary_1012, , , , , 0, 制造装, , 1, 2000003, 0, 0, 0, 1, 0, 0, , , 0, , , 2, [], [], [], [], [], 0, , , 0, 0, 0, [], [], [], 
6102019, 飞凤鞘, 2, 55, 41, 0, [1], [], [1$$ 2$$ 3], 0, [], 0, 2, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 本装备为PVP装, , 0, 0, 0, , 0, , 0, 0, 0, 0, 0, [20000$$ 40003], 0, 0, [], 0, 0, 0, 0.0, [], [], [], 0, [], 2, [1], [], 1, 1, 1, 1, 0, 0, 1500, 45, 55, 7, 9, 0, 0, 0, 0, 0, 9, 7, 0, 15, 0, 6, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, [], [], 0, 0, [], [], 0, icon_40_equip_auxiliary_TB_JianQiao_0013, icon_64_equip_auxiliary_TB_JianQiao_0013, 0, , Weapon_TB_M_Auxiliary_1013, , Weapon_TB_M_Auxiliary_1013, Weapon_TB_M_Auxiliary_1013, , , , , 0, 制造装, , 1, 2000003, 0, 0, 0, 1, 0, 0, , , 0, , , 2, [], [], [], [], [], 0, , , 0, 0, 0, [], [], [], 
6102020, 舞阳之鞘, 2, 65, 51, 0, [1], [], [1$$ 2$$ 3], 0, [], 0, 2, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 本装备为PVP装, , 0, 0, 0, , 0, , 0, 0, 0, 0, 0, [20000$$ 40003], 0, 0, [], 0, 0, 0, 0.0, [], [], [], 0, [], 4, [1], [], 1, 1, 1, 1, 0, 0, 1500, 59, 73, 11, 14, 0, 0, 0, 0, 0, 12, 8, 0, 19, 0, 10, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, [], [], 0, 0, [], [], 0, icon_40_equip_auxiliary_TB_JianQiao_0014, icon_64_equip_auxiliary_TB_JianQiao_0014, 0, , Weapon_TB_M_Auxiliary_1014, , Weapon_TB_M_Auxiliary_1014, Weapon_TB_M_Auxiliary_1014, , , , , 0, 制造装, , 1, 2000003, 0, 0, 0, 1, 0, 0, , , 0, , , 2, [], [], [], [], [], 0, , , 0, 0, 0, [], [], [], 
