
68, 2, 2005, 2005, if GetChildPower(1)>300 then return true else return false end, 400, 1, 0, 1, 0, 
69, 2, 2006, 2006, , 400, 1, 0, 1, 0, 
70, 2, 2007, 2007, if GetChildPower(2)>150 then return true else return false end, 400, 1, 0, 1, 0, 
71, 2, 2008, 2008, , 400, 1, 0, 1, 0, 
72, 2, 2009, 2009, if GetChildPower(3)>150 then return true else return false end, 400, 1, 0, 1, 0, 
73, 2, 2010, 2010, , 400, 1, 0, 1, 0, 
74, 2, 2011, 2011, if GetChildPower(4)>150 then return true else return false end, 400, 1, 0, 1, 0, 
75, 2, 2012, 2012, if GetChildPower(0)>300 then return true else return false end, 400, 1, 0, 1, 0, 
76, 2, 2013, 2013, , 400, 1, 0, 1, 0, 
77, 2, 2014, 2014, , 400, 1, 0, 1, 0, 
78, 2, 2015, 2015, , 400, 1, 0, 1, 0, 
79, 2, 2016, 2016, if GetChildPower(1)>300 then return true else return false end, 400, 1, 0, 1, 0, 
80, 2, 2017, 2017, if GetChildPower(2)>300 then return true else return false end, 400, 1, 0, 1, 0, 
81, 2, 2018, 2018, if GetChildPower(3)>300 then return true else return false end, 400, 1, 0, 1, 0, 
82, 2, 2019, 2019, , 400, 1, 0, 1, 0, 
83, 2, 2020, 2020, if GetChildPower(4)>300 then return true else return false end, 400, 1, 0, 1, 0, 
84, 2, 2021, 2021, , 400, 1, 0, 1, 0, 
85, 2, 2022, 2022, , 400, 1, 0, 1, 0, 
86, 2, 2023, 2023, if GetChildPower(0)>150 then return true else return false end, 400, 1, 0, 1, 0, 
87, 2, 2024, 2024, if GetChildPower(1)>150 then return true else return false end, 400, 1, 0, 1, 0, 
88, 2, 2025, 2025, if GetChildPower(2)>150 then return true else return false end, 400, 1, 0, 1, 0, 
89, 2, 2026, 2026, if GetChildPower(3)>300 then return true else return false end, 400, 1, 0, 1, 0, 
90, 2, 2027, 2027, if GetChildPower(4)>300 then return true else return false end, 400, 1, 0, 1, 0, 
91, 2, 2028, 2028, if GetChildAttr(0)>300 then return true else return false end, 400, 1, 0, 1, 0, 
92, 2, 2029, 2029, if GetChildAttr(1)>300 then return true else return false end, 400, 1, 0, 1, 0, 
93, 2, 2030, 2030, if GetChildAttr(2)>300 then return true else return false end, 400, 1, 0, 1, 0, 
94, 2, 2031, 2031, , 100, 0, 0, 1, 15, 
95, 2, 2901, 2901, , 40, 0, 0, 1, 0, 
96, 2, 2902, 2902, , 40, 0, 0, 1, 0, 
97, 2, 5001, 5001, , 100, 0, 0, 1, 15, 
98, 2, 6003, 6003, if ChildGetGrouthDay()>=1 then return true else return false end, 1000000, 1, 1, 1, 0, 
99, 2, 7001, 7001, , 100, 0, 0, 1, 30, 
100, 2, 7002, 7002, , 100, 0, 0, 1, 30, 
101, 2, 7003, 7003, , 100, 0, 0, 1, 15, 
102, 2, 7004, 7004, if ChildCheckCompleteNode(7003$$700317)==true then return true else return false end, 100, 0, 0, 1, 15, 
103, 2, 7005, 7005, if ChildCheckCompleteNode(7004$$700401)==true then return true else return false end, 100, 1, 0, 1, 0, 
104, 2, 7006, 7006, if ChildCheckCompleteNode(7003$$700316)==true then return true else return false end, 100, 1, 0, 1, 0, 
105, 2, 8001, 8001, if ChildGetGrouthDay()>=0 then return true else return false end, 100, 1, 1, 1, 0, 
106, 2, 8002, 8002, if ChildCheckChangeFashion()==true then return true else return false end, 100, 1, 1, 2, 0, 
107, 2, 8003, 8003, if GetChildPower(0)>=50 then return true else return false end, 400, 0, 0, 1, 80, 
108, 2, 8005, 8005, if GetChildPower(2)>=50 then return true else return false end, 400, 0, 0, 1, 80, 
109, 2, 8008, 8008, if GetChildPower(0)>=50 and GetChildPower(1)>=50 and GetChildPower(2)>=50 and GetChildPower(3)>=50 and GetChildPower(4)>=50 then return true else return false end, 400, 0, 0, 1, 80, 
110, 2, 8010, 8010, if GetChildPower(4)>=300 and ChildCheckCompleteTree(8004)==true then return true else return false end, 400, 0, 0, 1, 90, 
111, 2, 8012, 8012, if GetChildPower(1)>=300 and ChildCheckCompleteTree(8006)==true then return true else return false end, 400, 0, 0, 1, 90, 
112, 2, 8017, 8017, if GetChildAttr(3)>1000 then return true else return false end, 400, 1, 0, 1, 0, 
113, 2, 8019, 8019, if GetChildPower(0)>=600 then return true else return false end, 400, 0, 0, 1, 90, 
114, 2, 8020, 8020, if GetChildPower(4)>=600 then return true else return false end, 400, 0, 0, 1, 90, 
115, 2, 8021, 8021, if GetChildPower(2)>=600 then return true else return false end, 400, 0, 0, 1, 90, 
116, 2, 8022, 8022, if GetChildPower(1)>=600 then return true else return false end, 400, 0, 0, 1, 90, 
117, 2, 8023, 8023, if GetChildPower(3)>=600 then return true else return false end, 400, 0, 0, 1, 90, 
118, 2, 8024, 8024, if ChildCheckCompleteNode(8019$$801902)==true then return true else return false end, 400, 1, 0, 1, 0, 
119, 2, 8025, 8025, if ChildCheckCompleteNode(8020$$802005)==true then return true else return false end, 400, 0, 0, 1, 90, 
120, 2, 6001, 6001, if GetChildAttr(0)+GetChildAttr(1)+GetChildAttr(2)+GetChildAttr(3)+GetChildAttr(4)>=4000 then return true else return false end, 45, 0, 0, 1, 0, 
121, 2, 6002, 6002, if GetChildAttr(0)+GetChildAttr(1)+GetChildAttr(2)+GetChildAttr(3)+GetChildAttr(4)>=8000 then return true else return false end, 5, 0, 0, 1, 0, 
122, 2, 6005, 6005, if GetChildAttr(0)+GetChildAttr(1)+GetChildAttr(2)+GetChildAttr(3)+GetChildAttr(4)>=9000 then return true else return false end, 1, 0, 0, 1, 0, 
123, 3, 3001, 3001, , 400, 1, 0, 1, 0, 
124, 3, 3002, 3002, , 400, 1, 0, 1, 0, 
125, 3, 3003, 3003, if GetChildPower(0)>300 then return true else return false end, 400, 1, 0, 1, 0, 
126, 3, 3004, 3004, , 400, 1, 0, 1, 0, 
127, 3, 3005, 3005, if GetChildPower(1)>300 then return true else return false end, 400, 1, 0, 1, 0, 
128, 3, 3006, 3006, if GetChildPower(2)>150 then return true else return false end, 400, 1, 0, 1, 0, 
129, 3, 3007, 3007, if GetChildPower(3)>300 then return true else return false end, 400, 1, 0, 1, 0, 
130, 3, 3008, 3008, , 400, 1, 0, 1, 0, 
131, 3, 3009, 3009, if GetChildPower(4)>150 then return true else return false end, 400, 1, 0, 1, 0, 
132, 3, 3010, 3010, , 400, 1, 0, 1, 0, 
133, 3, 3011, 3011, , 400, 1, 0, 1, 0, 
134, 3, 3012, 3012, , 400, 1, 0, 1, 0, 
135, 3, 3013, 3013, if GetChildPower(0)>150 then return true else return false end, 400, 1, 0, 1, 0, 
136, 3, 3014, 3014, , 400, 1, 0, 1, 0, 
137, 3, 3015, 3015, , 400, 1, 0, 1, 0, 
138, 3, 3016, 3016, if GetChildPower(1)>300 then return true else return false end, 400, 1, 0, 1, 0, 
139, 3, 3017, 3017, , 400, 1, 0, 1, 0, 
140, 3, 3018, 3018, if GetChildPower(2)>150 then return true else return false end, 400, 1, 0, 1, 0, 
141, 3, 3019, 3019, if GetChildPower(3)>300 then return true else return false end, 400, 1, 0, 1, 0, 
142, 3, 3020, 3020, if GetChildPower(4)>300 then return true else return false end, 400, 1, 0, 1, 0, 
143, 3, 3021, 3021, , 400, 1, 0, 1, 0, 
144, 3, 3022, 3022, , 400, 1, 0, 1, 0, 
145, 3, 3023, 3023, if GetChildPower(0)>150 then return true else return false end, 400, 1, 0, 1, 0, 
146, 3, 3024, 3024, if GetChildPower(1)>150 then return true else return false end, 400, 1, 0, 1, 0, 
147, 3, 3025, 3025, if GetChildPower(2)>150 then return true else return false end, 400, 1, 0, 1, 0, 
148, 3, 3026, 3026, if GetChildPower(3)>300 then return true else return false end, 400, 1, 0, 1, 0, 
149, 3, 3027, 3027, if GetChildPower(4)>300 then return true else return false end, 400, 1, 0, 1, 0, 
150, 3, 3028, 3028, if GetChildAttr(3)>300 then return true else return false end, 400, 1, 0, 1, 0, 
151, 3, 3029, 3029, if GetChildAttr(4)>300 then return true else return false end, 400, 1, 0, 1, 0, 
152, 3, 3030, 3030, if GetChildAttr(3)>300 then return true else return false end, 400, 1, 0, 1, 0, 
153, 3, 3031, 3031, , 100, 0, 0, 1, 15, 
154, 3, 3901, 3901, , 40, 0, 0, 1, 0, 
155, 3, 3902, 3902, , 40, 0, 0, 1, 0, 
156, 3, 5001, 5001, , 100, 0, 0, 1, 15, 
157, 3, 6003, 6003, if ChildGetGrouthDay()>=1 then return true else return false end, 1000000, 1, 1, 1, 0, 
158, 3, 7001, 7001, , 100, 0, 0, 1, 30, 
159, 3, 7002, 7002, , 100, 0, 0, 1, 30, 
160, 3, 7003, 7003, , 100, 0, 0, 1, 15, 
161, 3, 7004, 7004, if ChildCheckCompleteNode(7003$$700317)==true then return true else return false end, 100, 0, 0, 1, 15, 
162, 3, 7005, 7005, if ChildCheckCompleteNode(7004$$700401)==true then return true else return false end, 100, 1, 0, 1, 0, 
163, 3, 7006, 7006, if ChildCheckCompleteNode(7003$$700316)==true then return true else return false end, 100, 1, 0, 1, 0, 
164, 3, 8001, 8001, if ChildGetGrouthDay()>=0 then return true else return false end, 100, 1, 1, 1, 0, 
165, 3, 8002, 8002, if ChildCheckChangeFashion()==true then return true else return false end, 100, 1, 1, 2, 0, 
166, 3, 8004, 8004, if GetChildPower(4)>=50 then return true else return false end, 400, 0, 0, 1, 80, 
167, 3, 8006, 8006, if GetChildPower(1)>=50 then return true else return false end, 400, 0, 0, 1, 80, 
168, 3, 8008, 8008, if GetChildPower(0)>=50 and GetChildPower(1)>=50 and GetChildPower(2)>=50 and GetChildPower(3)>=50 and GetChildPower(4)>=50 then return true else return false end, 400, 0, 0, 1, 80, 
169, 3, 8010, 8010, if GetChildPower(4)>=300 and ChildCheckCompleteTree(8004)==true then return true else return false end, 400, 0, 0, 1, 90, 
170, 3, 8011, 8011, if GetChildPower(2)>=300 and ChildCheckCompleteTree(8005)==true then return true else return false end, 400, 0, 0, 1, 90, 
171, 3, 8016, 8016, if GetChildAttr(0)>1000 then return true else return false end, 400, 1, 0, 1, 0, 
172, 3, 8019, 8019, if GetChildPower(0)>=600 then return true else return false end, 400, 0, 0, 1, 90, 
173, 3, 8020, 8020, if GetChildPower(4)>=600 then return true else return false end, 400, 0, 0, 1, 90, 
174, 3, 8021, 8021, if GetChildPower(2)>=600 then return true else return false end, 400, 0, 0, 1, 90, 
175, 3, 8022, 8022, if GetChildPower(1)>=600 then return true else return false end, 400, 0, 0, 1, 90, 
176, 3, 8023, 8023, if GetChildPower(3)>=600 then return true else return false end, 400, 0, 0, 1, 90, 
177, 3, 8024, 8024, if ChildCheckCompleteNode(8019$$801902)==true then return true else return false end, 400, 1, 0, 1, 0, 
178, 3, 8025, 8025, if ChildCheckCompleteNode(8020$$802005)==true then return true else return false end, 400, 0, 0, 1, 90, 
179, 3, 6001, 6001, if GetChildAttr(0)+GetChildAttr(1)+GetChildAttr(2)+GetChildAttr(3)+GetChildAttr(4)>=4000 then return true else return false end, 45, 0, 0, 1, 0, 
180, 3, 6002, 6002, if GetChildAttr(0)+GetChildAttr(1)+GetChildAttr(2)+GetChildAttr(3)+GetChildAttr(4)>=8000 then return true else return false end, 5, 0, 0, 1, 0, 
181, 3, 6005, 6005, if GetChildAttr(0)+GetChildAttr(1)+GetChildAttr(2)+GetChildAttr(3)+GetChildAttr(4)>=9000 then return true else return false end, 1, 0, 0, 1, 0, 
182, 4, 4001, 4001, , 400, 1, 0, 1, 0, 
183, 4, 4002, 4002, if GetChildPower(0)>=50 and GetChildPower(1)>=50 then return true else return false end, 400, 1, 0, 1, 0, 
184, 4, 4003, 4003, , 400, 1, 0, 1, 0, 
185, 4, 4004, 4004, if GetChildPower(0)>300 then return true else return false end, 400, 1, 0, 1, 0, 
186, 4, 4005, 4005, , 400, 1, 0, 1, 0, 
187, 4, 4006, 4006, , 400, 1, 0, 1, 0, 
188, 4, 4007, 4007, , 400, 1, 0, 1, 0, 
189, 4, 4008, 4008, , 400, 1, 0, 1, 0, 
190, 4, 4009, 4009, if GetChildPower(0)>=100 and GetChildPower(4)>=100 then return true else return false end, 400, 1, 0, 1, 0, 
191, 4, 4010, 4010, , 400, 1, 0, 1, 0, 
192, 4, 4011, 4011, , 400, 1, 0, 1, 0, 
193, 4, 4012, 4012, , 400, 1, 0, 1, 0, 
194, 4, 4013, 4013, if GetChildPower(1)>=200 and GetChildPower(2)>=200 then return true else return false end, 400, 1, 0, 1, 0, 
195, 4, 4014, 4014, if GetChildPower(7)>=GetChildPower(8) then return true else return false end, 400, 1, 0, 1, 0, 
196, 4, 4015, 4015, if GetChildPower(8)>GetChildPower(7) then return true else return false end, 400, 1, 0, 1, 0, 
197, 4, 4016, 4016, , 400, 1, 0, 1, 0, 
198, 4, 4017, 4017, , 400, 1, 0, 1, 0, 
199, 4, 4018, 4018, , 400, 1, 0, 1, 0, 
200, 4, 4019, 4019, , 400, 1, 0, 1, 0, 
201, 4, 4020, 4020, if GetChildPower(0)>=100 and GetChildPower(4)>=100 then return true else return false end, 400, 1, 0, 1, 0, 
202, 4, 4021, 4021, , 400, 1, 0, 1, 0, 
203, 4, 4022, 4022, , 400, 1, 0, 1, 0, 
204, 4, 4023, 4023, , 400, 1, 0, 1, 0, 
205, 4, 4024, 4024, , 400, 1, 0, 1, 0, 
206, 4, 4025, 4025, , 400, 1, 0, 1, 0, 
207, 4, 4026, 4026, if GetChildAttr(0)>=300 then return true else return false end, 400, 1, 0, 1, 0, 
208, 4, 4027, 4027, if GetChildPower(1)>300 then return true else return false end, 400, 1, 0, 1, 0, 
209, 4, 4028, 4028, if GetChildPower(2)>300 then return true else return false end, 400, 1, 0, 1, 0, 
210, 4, 4029, 4029, if GetChildPower(3)>300 then return true else return false end, 400, 1, 0, 1, 0, 
211, 4, 4030, 4030, if GetChildPower(4)>300 then return true else return false end, 400, 1, 0, 1, 0, 
212, 4, 4031, 4031, , 100, 0, 0, 1, 15, 
213, 4, 4032, 4032, if ChildCheckCompleteNode(4031$$403111)==true then return true else return false end, 100, 1, 0, 1, 0, 
214, 4, 4901, 4901, , 40, 0, 0, 1, 0, 
215, 4, 4902, 4902, , 40, 0, 0, 1, 0, 
216, 4, 5001, 5001, , 100, 0, 0, 1, 15, 
217, 4, 6003, 6003, if ChildGetGrouthDay()>=1 then return true else return false end, 1000000, 1, 1, 1, 0, 
218, 4, 7001, 7001, , 100, 0, 0, 1, 30, 
219, 4, 7002, 7002, , 100, 0, 0, 1, 30, 
220, 4, 7003, 7003, , 100, 0, 0, 1, 15, 
221, 4, 7004, 7004, if ChildCheckCompleteNode(7003$$700317)==true then return true else return false end, 100, 0, 0, 1, 15, 
222, 4, 7005, 7005, if ChildCheckCompleteNode(7004$$700401)==true then return true else return false end, 100, 1, 0, 1, 0, 
223, 4, 7006, 7006, if ChildCheckCompleteNode(7003$$700316)==true then return true else return false end, 100, 1, 0, 1, 0, 
224, 4, 8001, 8001, if ChildGetGrouthDay()>=0 then return true else return false end, 100, 1, 1, 1, 0, 
225, 4, 8002, 8002, if ChildCheckChangeFashion()==true then return true else return false end, 100, 1, 1, 2, 0, 
226, 4, 8004, 8004, if GetChildPower(4)>=50 then return true else return false end, 400, 0, 0, 1, 80, 
227, 4, 8005, 8005, if GetChildPower(2)>=50 then return true else return false end, 400, 0, 0, 1, 80, 
228, 4, 8008, 8008, if GetChildPower(0)>=50 and GetChildPower(1)>=50 and GetChildPower(2)>=50 and GetChildPower(3)>=50 and GetChildPower(4)>=50 then return true else return false end, 400, 0, 0, 1, 80, 
229, 4, 8009, 8009, if GetChildPower(0)>=300 and ChildCheckCompleteTree(8003)==true then return true else return false end, 400, 0, 0, 1, 80, 
230, 4, 8010, 8010, if GetChildPower(4)>=300 and ChildCheckCompleteTree(8004)==true then return true else return false end, 400, 0, 0, 1, 90, 
231, 4, 8018, 8018, if GetChildAttr(2)>1000 then return true else return false end, 400, 1, 0, 1, 0, 
232, 4, 8019, 8019, if GetChildPower(0)>=600 then return true else return false end, 400, 0, 0, 1, 90, 
233, 4, 8020, 8020, if GetChildPower(4)>=600 then return true else return false end, 400, 0, 0, 1, 90, 
234, 4, 8021, 8021, if GetChildPower(2)>=600 then return true else return false end, 400, 0, 0, 1, 90, 
235, 4, 8022, 8022, if GetChildPower(1)>=600 then return true else return false end, 400, 0, 0, 1, 90, 
236, 4, 8023, 8023, if GetChildPower(3)>=600 then return true else return false end, 400, 0, 0, 1, 90, 
237, 4, 8024, 8024, if ChildCheckCompleteNode(8019$$801902)==true then return true else return false end, 400, 1, 0, 1, 0, 
238, 4, 8025, 8025, if ChildCheckCompleteNode(8020$$802005)==true then return true else return false end, 400, 0, 0, 1, 90, 
239, 4, 6001, 6001, if GetChildAttr(0)+GetChildAttr(1)+GetChildAttr(2)+GetChildAttr(3)+GetChildAttr(4)>=4000 then return true else return false end, 45, 0, 0, 1, 0, 
240, 4, 6002, 6002, if GetChildAttr(0)+GetChildAttr(1)+GetChildAttr(2)+GetChildAttr(3)+GetChildAttr(4)>=8000 then return true else return false end, 5, 0, 0, 1, 0, 
241, 4, 6005, 6005, if GetChildAttr(0)+GetChildAttr(1)+GetChildAttr(2)+GetChildAttr(3)+GetChildAttr(4)>=9000 then return true else return false end, 1, 0, 0, 1, 0, 
242, 5, 8007, 8007, if GetChildPower(3)>=50 then return true else return false end, 400, 1, 0, 1, 0, 
243, 5, 8014, 8014, if GetChildAttr(1)>1000 then return true else return false end, 400, 1, 0, 1, 0, 
244, 6, 6004, 6004, , 1000000, 1, 0, 1, 0, 
245, 1, 6006, 6006, if ChildGetGrouthDay()>=2 then return true else return false end, 1000000, 1, 1, 1, 0, 
246, 2, 6006, 6006, if ChildGetGrouthDay()>=2 then return true else return false end, 1000000, 1, 1, 1, 0, 
247, 3, 6006, 6006, if ChildGetGrouthDay()>=2 then return true else return false end, 1000000, 1, 1, 1, 0, 
248, 4, 6006, 6006, if ChildGetGrouthDay()>=2 then return true else return false end, 1000000, 1, 1, 1, 0, 
249, 5, 6006, 6006, if ChildGetGrouthDay()>=2 then return true else return false end, 1000000, 1, 1, 1, 0, 
250, 1, 5002, 5002, if ChildGetGrouthDay()>=10 and GetChildPower(4)+GetChildPower(0)>500 then return true else return false end, 40, 0, 0, 1, 60, 
251, 1, 5003, 5003, if ChildGetGrouthDay()>=10 and GetChildPower(1)+GetChildPower(2)>500 then return true else return false end, 40, 0, 0, 1, 60, 
252, 1, 5004, 5004, if ChildGetGrouthDay()>=10 and GetChildPower(0)+GetChildPower(1)>500 then return true else return false end, 40, 0, 0, 1, 60, 
253, 1, 5005, 5005, if ChildGetGrouthDay()>=10 and GetChildPower(2)+GetChildPower(3)>500 then return true else return false end, 40, 0, 0, 1, 60, 
254, 1, 5006, 5006, if ChildGetGrouthDay()>=10 and GetChildPower(3)+GetChildPower(4)>500 then return true else return false end, 40, 0, 0, 1, 60, 
255, 2, 5002, 5002, if ChildGetGrouthDay()>=10 and GetChildPower(4)+GetChildPower(0)>500 then return true else return false end, 40, 0, 0, 1, 60, 
256, 2, 5003, 5003, if ChildGetGrouthDay()>=10 and GetChildPower(1)+GetChildPower(2)>500 then return true else return false end, 40, 0, 0, 1, 60, 
257, 2, 5004, 5004, if ChildGetGrouthDay()>=10 and GetChildPower(0)+GetChildPower(1)>500 then return true else return false end, 40, 0, 0, 1, 60, 
258, 2, 5005, 5005, if ChildGetGrouthDay()>=10 and GetChildPower(2)+GetChildPower(3)>500 then return true else return false end, 40, 0, 0, 1, 60, 
259, 2, 5006, 5006, if ChildGetGrouthDay()>=10 and GetChildPower(3)+GetChildPower(4)>500 then return true else return false end, 40, 0, 0, 1, 60, 
260, 3, 5002, 5002, if ChildGetGrouthDay()>=10 and GetChildPower(4)+GetChildPower(0)>500 then return true else return false end, 40, 0, 0, 1, 60, 
261, 3, 5003, 5003, if ChildGetGrouthDay()>=10 and GetChildPower(1)+GetChildPower(2)>500 then return true else return false end, 40, 0, 0, 1, 60, 
262, 3, 5004, 5004, if ChildGetGrouthDay()>=10 and GetChildPower(0)+GetChildPower(1)>500 then return true else return false end, 40, 0, 0, 1, 60, 
263, 3, 5005, 5005, if ChildGetGrouthDay()>=10 and GetChildPower(2)+GetChildPower(3)>500 then return true else return false end, 40, 0, 0, 1, 60, 
264, 3, 5006, 5006, if ChildGetGrouthDay()>=10 and GetChildPower(3)+GetChildPower(4)>500 then return true else return false end, 40, 0, 0, 1, 60, 
265, 4, 5002, 5002, if ChildGetGrouthDay()>=10 and GetChildPower(4)+GetChildPower(0)>500 then return true else return false end, 40, 0, 0, 1, 60, 
266, 4, 5003, 5003, if ChildGetGrouthDay()>=10 and GetChildPower(1)+GetChildPower(2)>500 then return true else return false end, 40, 0, 0, 1, 60, 
267, 4, 5004, 5004, if ChildGetGrouthDay()>=10 and GetChildPower(0)+GetChildPower(1)>500 then return true else return false end, 40, 0, 0, 1, 60, 
268, 4, 5005, 5005, if ChildGetGrouthDay()>=10 and GetChildPower(2)+GetChildPower(3)>500 then return true else return false end, 40, 0, 0, 1, 60, 
