
23060, 琼林倚风, 门派任务装，门派服装店, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_chengzhangrenwu.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值35点</Font>, 0, 23060, 1, 0, 琼林倚风冠, 23061, 1, 0, 琼林倚风袍, 23062, 1, 0, 琼林倚风腕, 88599, 0, 0, 琼林倚风履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 2, if GetActorCareer() == 4 then return true else return false end, 0, , 0, 
23064, 剑鸣广陌, 门派任务装，门派服装店, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_chengzhangrenwu.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值35点</Font>, 0, 23064, 1, 0, 剑鸣广陌冠, 23065, 1, 0, 剑鸣广陌袍, 23066, 1, 0, 剑鸣广陌腕, 88603, 0, 0, 剑鸣广陌履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 2, if GetActorCareer() == 1 then return true else return false end, 0, , 0, 
23068, 七月流火, 门派任务装，门派服装店, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_chengzhangrenwu.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值35点</Font>, 0, 23068, 1, 0, 七月流火冠, 23069, 1, 0, 七月流火袍, 23070, 1, 0, 七月流火腕, 88607, 0, 0, 七月流火履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 2, if GetActorCareer() == 2 then return true else return false end, 0, , 0, 
23072, 再破重霄, 门派任务装，门派服装店, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_chengzhangrenwu.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值35点</Font>, 0, 23072, 1, 0, 再破重霄冠, 23073, 1, 0, 再破重霄袍, 23074, 1, 0, 再破重霄腕, 88611, 0, 0, 再破重霄履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 2, if GetActorCareer() == 8 then return true else return false end, 0, , 0, 
23076, 侠影疏狂, 门派任务装，门派服装店, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_chengzhangrenwu.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值35点</Font>, 0, 23076, 1, 0, 侠影疏狂冠, 23077, 1, 0, 侠影疏狂袍, 23078, 1, 0, 侠影疏狂腕, 88615, 0, 0, 侠影疏狂履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 2, if GetActorCareer() == 3 then return true else return false end, 0, , 0, 
23080, 朗月天风, 杭州低等级任务装，主城服装店, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_chengzhangrenwu.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值40点</Font>, 0, 23080, 1, 0, 朗月天风冠, 23081, 1, 0, 朗月天风袍, 23082, 1, 0, 朗月天风腕, 88619, 0, 0, 朗月天风履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 2, , 0, , 0, 
23236, 暖玉轻革, 江南任务装，主城服装店, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_chengzhangrenwu.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值40点</Font>, 0, 23236, 1, 0, 暖玉轻革冠, 23237, 1, 0, 暖玉轻革袍, 23238, 1, 0, 暖玉轻革腕, 88775, 0, 0, 暖玉轻革履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 2, , 0, , 0, 
23271, 秋水澄江, 略有小成礼盒-突破41级, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_chengzhangrenwu.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值40点</Font>, 0, 23271, 1, 0, 秋水澄江冠, 23272, 1, 0, 秋水澄江袍, 23273, 1, 0, 秋水澄江腕, 88810, 0, 0, 秋水澄江履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 2, , 0, , 0, 
23275, 红尘紫陌, 东越任务装，主城服装店, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_chengzhangrenwu.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值40点</Font>, 0, 23275, 1, 0, 红尘紫陌冠, 23276, 1, 0, 红尘紫陌袍, 23277, 1, 0, 红尘紫陌腕, 88814, 0, 0, 红尘紫陌履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 2, , 0, , 0, 
23295, 江天一色, 杭州高等级任务装，主城服装店, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_chengzhangrenwu.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值40点</Font>, 0, 23295, 1, 0, 江天一色冠, 23296, 1, 0, 江天一色袍, 23297, 1, 0, 江天一色腕, 88834, 0, 0, 江天一色履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 2, , 0, , 0, 
23304, 昔光如愿, 炉火纯青礼盒-突破61级, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_chengzhangrenwu.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值45点</Font>, 0, 23304, 1, 0, 昔光如愿冠, 23305, 1, 0, 昔光如愿袍, 23306, 1, 0, 昔光如愿腕, 88843, 0, 0, 昔光如愿履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 2, , 0, , 0, 
23308, 韶华争荣, 徐海任务装，主城服装店, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_chengzhangrenwu.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值45点</Font>, 0, 23308, 1, 0, 韶华争荣冠, 23309, 1, 0, 韶华争荣袍, 23310, 1, 0, 韶华争荣腕, 88847, 0, 0, 韶华争荣履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 2, , 0, , 0, 
23312, 墨武清流, 九华高等级任务装，主城服装店, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_chengzhangrenwu.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值45点</Font>, 0, 23312, 1, 0, 墨武清流冠, 23313, 1, 0, 墨武清流袍, 23314, 1, 0, 墨武清流腕, 88851, 0, 0, 墨武清流履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 2, , 0, , 0, 
23350, 赋风余韵, 登峰造极礼盒-突破75级, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_chengzhangrenwu.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值50点</Font>, 0, 23350, 1, 0, 赋风余韵冠, 23351, 1, 0, 赋风余韵袍, 23352, 1, 0, 赋风余韵腕, 88889, 0, 0, 赋风余韵履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 2, , 0, , 0, 
23382, 风抬雪秀, 71级开封任务装，主城服装店, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_chengzhangrenwu.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值50点</Font>, 0, 23382, 1, 0, 风抬雪秀冠, 23383, 1, 0, 风抬雪秀袍, 23384, 1, 0, 风抬雪秀腕, 88921, 0, 0, 风抬雪秀履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 2, , 0, , 0, 
23378, 紫宿天辰, 81级燕云任务装, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_chengzhangrenwu.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值60点</Font>, 0, 23378, 1, 0, 紫宿天辰冠, 23379, 1, 0, 紫宿天辰袍, 23380, 1, 0, 紫宿天辰腕, 88917, 0, 0, 紫宿天辰履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 2, , 0, , 0, 
23218, 蓑笠寒江, 普通·雨夜镇天牢、普通·强袭神武门, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_hauben.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值35点</Font>, 0, 23218, 1, 0, 蓑笠寒江冠, 23219, 1, 0, 蓑笠寒江袍, 23220, 1, 0, 蓑笠寒江腕, 88757, 0, 0, 蓑笠寒江履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 5, , 0, , 0, 
23281, 微夜潜行, 见闻：暗中行·夜探郡王府, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_jianwen.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值45点</Font>, 0, 23281, 1, 0, 微夜潜行冠, 23282, 1, 0, 微夜潜行袍, 23283, 1, 0, 微夜潜行腕, 88820, 0, 0, 微夜潜行履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 4, , 0, , 0, 
23374, 弹剑鹰飞, 挑战·强袭神武门、挑战·奇袭血衣楼, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_hauben.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值65点</Font>, 0, 23374, 1, 0, 弹剑鹰飞冠, 23375, 1, 0, 弹剑鹰飞袍, 23376, 1, 0, 弹剑鹰飞腕, 88913, 0, 0, 弹剑鹰飞履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 5, , 0, , 0, 
23400, 萧野争锋, 普通/挑战·血战苍梧城、PVE兑换, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_hauben.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值65点</Font>, 0, 23400, 1, 0, 萧野争锋冠, 23401, 1, 0, 萧野争锋袍, 23402, 1, 0, 萧野争锋腕, 88939, 0, 0, 萧野争锋履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 5, , 0, , 0, 
23421, 傩舞天煞, 魅力特权“倾国倾城”商店获得, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_meilitequan.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值70点</Font>, 0, 23421, 1, 0, 傩舞天煞冠, 23422, 1, 0, 傩舞天煞袍, 23423, 1, 0, 傩舞天煞腕, 88960, 0, 0, 傩舞天煞履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 36, , 0, , 0, 
23425, 刀锋之华, 普通·天峰会八荒、PVE兑换, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_hauben.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值70点</Font>, 0, 23425, 1, 0, 刀锋之华冠, 23426, 1, 0, 刀锋之华袍, 23427, 1, 0, 刀锋之华腕, 88964, 0, 0, 刀锋之华履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 5, , 0, , 0, 
23429, 战舞霜城, 挑战·天峰会八荒、PVE兑换, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_hauben.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值75点</Font>, 0, 23429, 1, 0, 战舞霜城冠, 23430, 1, 0, 战舞霜城袍, 23431, 1, 0, 战舞霜城腕, 88968, 0, 0, 战舞霜城履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 5, , 0, , 0, 
23267, 洗影青莲, 30-40级制造装, 0, 10, 外装, 33, 衣柜, 0, Icons/Achieve/ach_zhizao.png, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, <Font color='#FFEA00'>魅力值35点</Font>, 0, 23267, 1, 0, 洗影青莲冠, 23268, 1, 0, 洗影青莲袍, 23269, 1, 0, 洗影青莲腕, 88806, 0, 0, 洗影青莲履, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 6, , 0, , 0, 
