skillId, , skillLevel, baseLevelId, , , , , , , , , , , roleLevel, addition1, addition2, , , , , comboList, baseSkillId, , , , , , , , , , , , , , , , , , , , , , , , , distance, , , , , , cd, , , , , , , , , , , , des, background, name, icon, , , type, , consume, , typeDes, , , , , , , last
13101105, 0, 5, 13101101, 1281, 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 4, 33, 0.24, 0.3, 100, 0, 7, 0, , 13101005, 1, 1500.0, 0, 0, -1, 0, 0, 0, 2, 1, 0, 0, 0, 300.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 300, 0, 0, None, None, 2, 0.0, 0, 0$$ 9, 800.0$$ 300.0, 0.0$$ 0.0, None, None, None, None, 131011, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101201, 0, 1, 13101201, 1281, 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 4, 2, 0.1, 0.125, 50, 0, 7, 0, , 13101001, 2, 1000.0, 0, 0, -1, 0, 0, 0, 2, 1, 0, 0, 0, 300.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 500, 0, 0, EmbeddedObj, None, 2, 0.0, 0, 0$$ 9, 1600.0$$ 400.0, 0.0$$ 0.0, None, None, None, None, 131012, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101202, 0, 2, 13101201, 1281, 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 4, 4, 0.105, 0.1315, 50, 0, 7, 0, , 13101002, 2, 1000.0, 0, 0, -1, 0, 0, 0, 2, 1, 0, 0, 0, 300.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 500, 0, 0, EmbeddedObj, None, 2, 0.0, 0, 0$$ 9, 1600.0$$ 400.0, 0.0$$ 0.0, None, None, None, None, 131012, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101203, 0, 3, 13101201, 1281, 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 4, 6, 0.11, 0.1375, 50, 0, 7, 0, , 13101003, 2, 1000.0, 0, 0, -1, 0, 0, 0, 2, 1, 0, 0, 0, 300.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 500, 0, 0, EmbeddedObj, None, 2, 0.0, 0, 0$$ 9, 1600.0$$ 400.0, 0.0$$ 0.0, None, None, None, None, 131012, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101204, 0, 4, 13101201, 1281, 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 4, 10, 0.115, 0.144, 50, 0, 7, 0, , 13101004, 2, 1000.0, 0, 0, -1, 0, 0, 0, 2, 1, 0, 0, 0, 300.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 500, 0, 0, EmbeddedObj, None, 2, 0.0, 0, 0$$ 9, 1600.0$$ 400.0, 0.0$$ 0.0, None, None, None, None, 131012, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101205, 0, 5, 13101201, 1281, 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 4, 17, 0.12, 0.15, 50, 0, 7, 0, , 13101005, 2, 1000.0, 0, 0, -1, 0, 0, 0, 2, 1, 0, 0, 0, 300.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 500, 0, 0, EmbeddedObj, None, 2, 0.0, 0, 0$$ 9, 1600.0$$ 400.0, 0.0$$ 0.0, None, None, None, None, 131012, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101901, 0, 1, 13101901, 184550657, 167$$ 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 4, 4, 0.33, 0.413, 165, 0, 7, 0, , 13101001, 3, 1000.0, 0, 1, -1, 0, 0, 0, 2, 1, 0, 0, 0, 500.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 500, 0, 0, EmbeddedObj, None, 2, 0.0, 0, 0, 0.0, 0.0, None, None, None, None, 130012, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101902, 0, 2, 13101901, 184550657, 167$$ 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 4, 11, 0.3465, 0.433, 165, 0, 7, 0, , 13101002, 3, 1000.0, 0, 1, -1, 0, 0, 0, 2, 1, 0, 0, 0, 500.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 500, 0, 0, EmbeddedObj, None, 2, 0.0, 0, 0, 0.0, 0.0, None, None, None, None, 130012, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101903, 0, 3, 13101901, 184550657, 167$$ 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 4, 18, 0.363, 0.454, 165, 0, 7, 0, , 13101003, 3, 1000.0, 0, 1, -1, 0, 0, 0, 2, 1, 0, 0, 0, 500.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 500, 0, 0, EmbeddedObj, None, 2, 0.0, 0, 0, 0.0, 0.0, None, None, None, None, 130012, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101904, 0, 4, 13101901, 184550657, 167$$ 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 4, 31, 0.3795, 0.474, 165, 0, 7, 0, , 13101004, 3, 1000.0, 0, 1, -1, 0, 0, 0, 2, 1, 0, 0, 0, 500.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 500, 0, 0, EmbeddedObj, None, 2, 0.0, 0, 0, 0.0, 0.0, None, None, None, None, 130012, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101905, 0, 5, 13101901, 184550657, 167$$ 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 4, 54, 0.396, 0.495, 165, 0, 7, 0, , 13101005, 3, 1000.0, 0, 1, -1, 0, 0, 0, 2, 1, 0, 0, 0, 500.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 500, 0, 0, EmbeddedObj, None, 2, 0.0, 0, 0, 0.0, 0.0, None, None, None, None, 130012, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101301, 0, 1, 13101301, 1281, 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 4, 8, 0.72, 0.9, 360, 0, 7, 0, , 13101001, 4, 1600.0, 0, 0, -1, 0, 0, 0, 2, 1, 0, 0, 0, 300.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 500, 0, 0, EmbeddedObj, None, 2, 0.0, 0, 0$$ 9$$ 119, 1600.0$$ 1100.0$$ 1300.0, 0.0$$ 0.0$$ 0.0, None, None, None, None, 131013, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101302, 0, 2, 13101301, 1281, 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 4, 24, 0.756, 0.945, 360, 0, 7, 0, , 13101002, 4, 1600.0, 0, 0, -1, 0, 0, 0, 2, 1, 0, 0, 0, 300.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 500, 0, 0, EmbeddedObj, None, 2, 0.0, 0, 0$$ 9$$ 119, 1600.0$$ 1100.0$$ 1300.0, 0.0$$ 0.0$$ 0.0, None, None, None, None, 131013, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101303, 0, 3, 13101301, 1281, 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 4, 38, 0.7725, 0.966, 360, 0, 7, 0, , 13101003, 4, 1600.0, 0, 0, -1, 0, 0, 0, 2, 1, 0, 0, 0, 300.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 500, 0, 0, EmbeddedObj, None, 2, 0.0, 0, 0$$ 9$$ 119, 1600.0$$ 1100.0$$ 1300.0, 0.0$$ 0.0$$ 0.0, None, None, None, None, 131013, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101304, 0, 4, 13101301, 1281, 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 4, 64, 0.789, 0.986, 360, 0, 7, 0, , 13101004, 4, 1600.0, 0, 0, -1, 0, 0, 0, 2, 1, 0, 0, 0, 300.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 500, 0, 0, EmbeddedObj, None, 2, 0.0, 0, 0$$ 9$$ 119, 1600.0$$ 1100.0$$ 1300.0, 0.0$$ 0.0$$ 0.0, None, None, None, None, 131013, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101305, 0, 5, 13101301, 1281, 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 4, 109, 0.8055, 1.007, 360, 0, 7, 0, , 13101005, 4, 1600.0, 0, 0, -1, 0, 0, 0, 2, 1, 0, 0, 0, 300.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 500, 0, 0, EmbeddedObj, None, 2, 0.0, 0, 0$$ 9$$ 119, 1600.0$$ 1100.0$$ 1300.0, 0.0$$ 0.0$$ 0.0, None, None, None, None, 131013, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101401, 0, 1, 13101401, 1281, 49$$ 73, 0, 0, 1, 0, 67108864, 0, 16777216, 0, 0, 0.0, 0.0, 0, 0, 6, 0, 13101501$$ 13101601$$ 13101701$$ 13101801, 13101401, 0, 0.0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 0, 400.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, EmbeddedObj, EmbeddedObj, 0, 1500, 0, 0, None, None, 2, 20000.0, 0, 0$$ 33, 0.0$$ 20000.0, 1.0$$ 1.0, None, None, None, None, 0, 0, 1, 此招共有三式，连续施放可以打出连招，命中时增加25力。\n对目标造成多段打击总计[CastGroup]点伤害并压制目标，最后一掌将目标击退。\n<font color ='#C0E0AB'>满力：力满时施放，可将目标拉至身旁施放，伤害提升50%。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n###连按3次，可造成3次中量的单体伤害。\n<font color ='#C0E0AB'>满力：力满时施放，可将目标拉至身旁施放，伤害提升50%。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>, 长啸摧肝胆，龙虎不相逢。, 龙吟三破, SKILLL_GB_DantiTaolu_Entrance_Lv1, 5, 0, 力系, , , , 降龙伏虎, , , 9, 0, 0, , 
13101402, 0, 2, 13101401, 1281, 49$$ 73, 0, 0, 1, 0, 67108864, 0, 16777216, 0, 0, 0.0, 0.0, 0, 0, 6, 0, 13101502$$ 13101602$$ 13101702$$ 13101802, 13101402, 0, 0.0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 0, 400.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, EmbeddedObj, EmbeddedObj, 0, 1500, 0, 0, None, None, 2, 20000.0, 0, 0$$ 33, 0.0$$ 20000.0, 1.0$$ 1.0, None, None, None, None, 0, 0, 1, 此招共有三式，连续施放可以打出连招，命中时增加25力。\n对目标造成多段打击总计[CastGroup]点伤害并压制目标，最后一掌将目标击退。\n<font color ='#C0E0AB'>满力：力满时施放，可将目标拉至身旁施放，伤害提升50%。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n###连按3次，可造成3次中量的单体伤害。\n<font color ='#C0E0AB'>满力：力满时施放，可将目标拉至身旁施放，伤害提升50%。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>, 长啸摧肝胆，龙虎不相逢。, 龙吟三破, SKILLL_GB_DantiTaolu_Entrance_Lv1, 5, 0, 力系, , , , 降龙伏虎, , , 9, 0, 0, , 
13101403, 0, 3, 13101401, 1281, 49$$ 73, 0, 0, 1, 0, 67108864, 0, 16777216, 0, 0, 0.0, 0.0, 0, 0, 6, 0, 13101503$$ 13101603$$ 13101703$$ 13101803, 13101403, 0, 0.0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 0, 400.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, EmbeddedObj, EmbeddedObj, 0, 1500, 0, 0, None, None, 2, 20000.0, 0, 0$$ 33, 0.0$$ 20000.0, 1.0$$ 1.0, None, None, None, None, 0, 0, 1, 此招共有三式，连续施放可以打出连招，命中时增加25力。\n对目标造成多段打击总计[CastGroup]点伤害并压制目标，最后一掌将目标击退。\n<font color ='#C0E0AB'>满力：力满时施放，可将目标拉至身旁施放，伤害提升50%。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n###连按3次，可造成3次中量的单体伤害。\n<font color ='#C0E0AB'>满力：力满时施放，可将目标拉至身旁施放，伤害提升50%。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>, 长啸摧肝胆，龙虎不相逢。, 龙吟三破, SKILLL_GB_DantiTaolu_Entrance_Lv1, 5, 0, 力系, , , , 降龙伏虎, , , 9, 0, 0, , 
13101404, 0, 4, 13101401, 1281, 49$$ 73, 0, 0, 1, 0, 67108864, 0, 16777216, 0, 0, 0.0, 0.0, 0, 0, 6, 0, 13101504$$ 13101604$$ 13101704$$ 13101804, 13101404, 0, 0.0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 0, 400.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, EmbeddedObj, EmbeddedObj, 0, 1500, 0, 0, None, None, 2, 20000.0, 0, 0$$ 33, 0.0$$ 20000.0, 1.0$$ 1.0, None, None, None, None, 0, 0, 1, 此招共有三式，连续施放可以打出连招，命中时增加25力。\n对目标造成多段打击总计[CastGroup]点伤害并压制目标，最后一掌将目标击退。\n<font color ='#C0E0AB'>满力：力满时施放，可将目标拉至身旁施放，伤害提升50%。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n###连按3次，可造成3次中量的单体伤害。\n<font color ='#C0E0AB'>满力：力满时施放，可将目标拉至身旁施放，伤害提升50%。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>, 长啸摧肝胆，龙虎不相逢。, 龙吟三破, SKILLL_GB_DantiTaolu_Entrance_Lv1, 5, 0, 力系, , , , 降龙伏虎, , , 9, 0, 0, , 
13101405, 0, 5, 13101401, 1281, 49$$ 73, 0, 0, 1, 0, 67108864, 0, 16777216, 0, 0, 0.0, 0.0, 0, 0, 6, 0, 13101505$$ 13101605$$ 13101705$$ 13101805, 13101405, 0, 0.0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 0, 400.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, EmbeddedObj, EmbeddedObj, 0, 1500, 0, 0, None, None, 2, 20000.0, 0, 0$$ 33, 0.0$$ 20000.0, 1.0$$ 1.0, None, None, None, None, 0, 0, 1, 此招共有三式，连续施放可以打出连招，命中时增加25力。\n对目标造成多段打击总计[CastGroup]点伤害并压制目标，最后一掌将目标击退。\n<font color ='#C0E0AB'>满力：力满时施放，可将目标拉至身旁施放，伤害提升50%。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n###连按3次，可造成3次中量的单体伤害。\n<font color ='#C0E0AB'>满力：力满时施放，可将目标拉至身旁施放，伤害提升50%。</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>, 长啸摧肝胆，龙虎不相逢。, 龙吟三破, SKILLL_GB_DantiTaolu_Entrance_Lv1, 5, 0, 力系, , , , 降龙伏虎, , , 9, 0, 0, , 
13101501, 0, 1, 13101501, 1281, 49$$ 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 0, 0, 0.0, 0.0, 0, 0, 7, 0, , 13101401, 1, 1500.0, 0, 0, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 1500, 0, 0, None, None, 2, 0.0, 0, 0$$ 9, 800.0$$ 300.0, 0.0$$ 0.0, None, None, None, None, 131050, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101502, 0, 2, 13101501, 1281, 49$$ 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 0, 0, 0.0, 0.0, 0, 0, 7, 0, , 13101402, 1, 1500.0, 0, 0, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 1500, 0, 0, None, None, 2, 0.0, 0, 0$$ 9, 800.0$$ 300.0, 0.0$$ 0.0, None, None, None, None, 131050, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101503, 0, 3, 13101501, 1281, 49$$ 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 0, 0, 0.0, 0.0, 0, 0, 7, 0, , 13101403, 1, 1500.0, 0, 0, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 1500, 0, 0, None, None, 2, 0.0, 0, 0$$ 9, 800.0$$ 300.0, 0.0$$ 0.0, None, None, None, None, 131050, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101504, 0, 4, 13101501, 1281, 49$$ 21$$ 20, 0, 0, 1, 0, 0, 0, 16777216, 0, 0, 0.0, 0.0, 0, 0, 7, 0, , 13101404, 1, 1500.0, 0, 0, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 1500, 0, 0, None, None, 2, 0.0, 0, 0$$ 9, 800.0$$ 300.0, 0.0$$ 0.0, None, None, None, None, 131050, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
13101505, 0, 5, 13101501, 1281, 49$$ 21$$ 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0, 0, 7, 0, , 13101405, 1, 1500.0, 0, 0, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, None, None, 0, 1500, 0, 0, None, None, 2, 0.0, 0, 0$$ 9, 800.0$$ 300.0, 0.0$$ 0.0, None, None, None, None, 131050, 0, 1, , , , , 0, 0, , , , , , , , 9, 0, 0, , 
