skillId, , skillLevel, baseLevelId, , , , , , , , , , , roleLevel, addition1, addition2, , , , , comboList, baseSkillId, , , , , , , , , , , , , , , , , , , , , , , , , distance, , , , , , cd, , , , , , , , , , , , des, background, name, icon, , , type, , consume, , typeDes, , , , , , , last
19107103, 0, 3, 19107101, 47873, 185, 0, 0, 1, 0, 0, 0, 16777216, 2, 3, 0.108, 0.54, 50, 0, 2, 0, , 19107003, 1, 1000.0, 0, 0, -1, 0, 0, 2, 1, 4, 2, 0, 0, 550.0, -50.0, 0.0, 400.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 500.0$$ 300.0$$ 700.0$$ 500.0$$ 500.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107101, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
19107104, 0, 4, 19107101, 47873, 185, 0, 0, 1, 0, 0, 0, 16777216, 2, 4, 0.112, 0.56, 50, 0, 2, 0, , 19107004, 1, 1000.0, 0, 0, -1, 0, 0, 2, 1, 4, 2, 0, 0, 550.0, -50.0, 0.0, 400.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 500.0$$ 300.0$$ 700.0$$ 500.0$$ 500.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107101, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
19107105, 0, 5, 19107101, 47873, 185, 0, 0, 1, 0, 0, 0, 16777216, 2, 6, 0.116, 0.58, 50, 0, 2, 0, , 19107005, 1, 1000.0, 0, 0, -1, 0, 0, 2, 1, 4, 2, 0, 0, 550.0, -50.0, 0.0, 400.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 500.0$$ 300.0$$ 700.0$$ 500.0$$ 500.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107101, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
19107106, 0, 6, 19107101, 47873, 185, 0, 0, 1, 0, 0, 0, 16777216, 2, 8, 0.12, 0.6, 50, 0, 2, 0, , 19107006, 1, 1000.0, 0, 0, -1, 0, 0, 2, 1, 4, 2, 0, 0, 550.0, -50.0, 0.0, 400.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 500.0$$ 300.0$$ 700.0$$ 500.0$$ 500.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107101, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
19107107, 0, 7, 19107101, 47873, 185, 0, 0, 1, 0, 0, 0, 16777216, 2, 13, 0.124, 0.62, 50, 0, 2, 0, , 19107007, 1, 1000.0, 0, 0, -1, 0, 0, 2, 1, 4, 2, 0, 0, 550.0, -50.0, 0.0, 400.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 500.0$$ 300.0$$ 700.0$$ 500.0$$ 500.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107101, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
19107108, 0, 8, 19107101, 47873, 185, 0, 0, 1, 0, 0, 0, 16777216, 2, 17, 0.128, 0.64, 50, 0, 2, 0, , 19107008, 1, 1000.0, 0, 0, -1, 0, 0, 2, 1, 4, 2, 0, 0, 550.0, -50.0, 0.0, 400.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 500.0$$ 300.0$$ 700.0$$ 500.0$$ 500.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107101, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
19107201, 0, 1, 19107201, 47873, , 0, 0, 1, 0, 0, 0, 16777216, 2, 2, 0.1, 0.5, 75, 0, 2, 0, , 19107001, 2, 1000.0, 0, 0, -1, 0, 0, 2, 1, 2, 2, 0, 0, 350.0, 200.0, 0.0, 0.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 700.0$$ 300.0$$ 1000.0$$ 700.0$$ 700.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107201, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
19107202, 0, 2, 19107201, 47873, , 0, 0, 1, 0, 0, 0, 16777216, 2, 2, 0.104, 0.52, 75, 0, 2, 0, , 19107002, 2, 1000.0, 0, 0, -1, 0, 0, 2, 1, 2, 2, 0, 0, 350.0, 200.0, 0.0, 0.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 700.0$$ 300.0$$ 1000.0$$ 700.0$$ 700.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107201, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
19107203, 0, 3, 19107201, 47873, , 0, 0, 1, 0, 0, 0, 16777216, 2, 3, 0.108, 0.54, 75, 0, 2, 0, , 19107003, 2, 1000.0, 0, 0, -1, 0, 0, 2, 1, 2, 2, 0, 0, 350.0, 200.0, 0.0, 0.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 700.0$$ 300.0$$ 1000.0$$ 700.0$$ 700.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107201, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
19107204, 0, 4, 19107201, 47873, , 0, 0, 1, 0, 0, 0, 16777216, 2, 4, 0.112, 0.56, 75, 0, 2, 0, , 19107004, 2, 1000.0, 0, 0, -1, 0, 0, 2, 1, 2, 2, 0, 0, 350.0, 200.0, 0.0, 0.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 700.0$$ 300.0$$ 1000.0$$ 700.0$$ 700.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107201, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
19107205, 0, 5, 19107201, 47873, , 0, 0, 1, 0, 0, 0, 16777216, 2, 6, 0.116, 0.58, 75, 0, 2, 0, , 19107005, 2, 1000.0, 0, 0, -1, 0, 0, 2, 1, 2, 2, 0, 0, 350.0, 200.0, 0.0, 0.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 700.0$$ 300.0$$ 1000.0$$ 700.0$$ 700.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107201, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
19107206, 0, 6, 19107201, 47873, , 0, 0, 1, 0, 0, 0, 16777216, 2, 8, 0.12, 0.6, 75, 0, 2, 0, , 19107006, 2, 1000.0, 0, 0, -1, 0, 0, 2, 1, 2, 2, 0, 0, 350.0, 200.0, 0.0, 0.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 700.0$$ 300.0$$ 1000.0$$ 700.0$$ 700.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107201, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
19107207, 0, 7, 19107201, 47873, , 0, 0, 1, 0, 0, 0, 16777216, 2, 13, 0.124, 0.62, 75, 0, 2, 0, , 19107007, 2, 1000.0, 0, 0, -1, 0, 0, 2, 1, 2, 2, 0, 0, 350.0, 200.0, 0.0, 0.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 700.0$$ 300.0$$ 1000.0$$ 700.0$$ 700.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107201, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
19107208, 0, 8, 19107201, 47873, , 0, 0, 1, 0, 0, 0, 16777216, 2, 17, 0.128, 0.64, 75, 0, 2, 0, , 19107008, 2, 1000.0, 0, 0, -1, 0, 0, 2, 1, 2, 2, 0, 0, 350.0, 200.0, 0.0, 0.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 700.0$$ 300.0$$ 1000.0$$ 700.0$$ 700.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107201, 0, 1, , , , , 5, 0, , , , , , , , 9, 0, 0, , 
19107301, 0, 1, 19107301, 47873, , 0, 0, 1, 2, 0, 0, 21212928, 2, 3, 0.24, 1.2, 100, 0, 2, 0, , 19107001, 3, 1500.0, 0, 0, -1, 0, 0, 2, 1, 4, 2, 0, 0, 550.0, -50.0, 0.0, 400.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 600.0$$ 400.0$$ 1000.0$$ 600.0$$ 600.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107301, 0, 1, , , , , 5, 0, , , , , , , , 9, 1536, 0, , 
19107302, 0, 2, 19107301, 47873, , 0, 0, 1, 2, 0, 0, 21212928, 2, 4, 0.25, 1.25, 100, 0, 2, 0, , 19107002, 3, 1500.0, 0, 0, -1, 0, 0, 2, 1, 4, 2, 0, 0, 550.0, -50.0, 0.0, 400.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 600.0$$ 400.0$$ 1000.0$$ 600.0$$ 600.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107301, 0, 1, , , , , 5, 0, , , , , , , , 9, 1536, 0, , 
19107303, 0, 3, 19107301, 47873, , 0, 0, 1, 2, 0, 0, 21212928, 2, 7, 0.26, 1.3, 100, 0, 2, 0, , 19107003, 3, 1500.0, 0, 0, -1, 0, 0, 2, 1, 4, 2, 0, 0, 550.0, -50.0, 0.0, 400.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 600.0$$ 400.0$$ 1000.0$$ 600.0$$ 600.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107301, 0, 1, , , , , 5, 0, , , , , , , , 9, 1536, 0, , 
19107304, 0, 4, 19107301, 47873, , 0, 0, 1, 2, 0, 0, 21212928, 2, 10, 0.27, 1.35, 100, 0, 2, 0, , 19107004, 3, 1500.0, 0, 0, -1, 0, 0, 2, 1, 4, 2, 0, 0, 550.0, -50.0, 0.0, 400.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 600.0$$ 400.0$$ 1000.0$$ 600.0$$ 600.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107301, 0, 1, , , , , 5, 0, , , , , , , , 9, 1536, 0, , 
19107305, 0, 5, 19107301, 47873, , 0, 0, 1, 2, 0, 0, 21212928, 2, 14, 0.28, 1.4, 100, 0, 2, 0, , 19107005, 3, 1500.0, 0, 0, -1, 0, 0, 2, 1, 4, 2, 0, 0, 550.0, -50.0, 0.0, 400.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 600.0$$ 400.0$$ 1000.0$$ 600.0$$ 600.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107301, 0, 1, , , , , 5, 0, , , , , , , , 9, 1536, 0, , 
19107306, 0, 6, 19107301, 47873, , 0, 0, 1, 2, 0, 0, 21212928, 2, 21, 0.29, 1.45, 100, 0, 2, 0, , 19107006, 3, 1500.0, 0, 0, -1, 0, 0, 2, 1, 4, 2, 0, 0, 550.0, -50.0, 0.0, 400.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 600.0$$ 400.0$$ 1000.0$$ 600.0$$ 600.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107301, 0, 1, , , , , 5, 0, , , , , , , , 9, 1536, 0, , 
19107307, 0, 7, 19107301, 47873, , 0, 0, 1, 2, 0, 0, 21212928, 2, 30, 0.3, 1.5, 100, 0, 2, 0, , 19107007, 3, 1500.0, 0, 0, -1, 0, 0, 2, 1, 4, 2, 0, 0, 550.0, -50.0, 0.0, 400.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 600.0$$ 400.0$$ 1000.0$$ 600.0$$ 600.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107301, 0, 1, , , , , 5, 0, , , , , , , , 9, 1536, 0, , 
19107308, 0, 8, 19107301, 47873, , 0, 0, 1, 2, 0, 0, 21212928, 2, 42, 0.31, 1.55, 100, 0, 2, 0, , 19107008, 3, 1500.0, 0, 0, -1, 0, 0, 2, 1, 4, 2, 0, 0, 550.0, -50.0, 0.0, 400.0, 0.0, 300, 0, 0, None, None, 0, 0, 0, 0, None, None, 2, 0.0, 0, 0$$ 9$$ 21$$ 22$$ 23, 600.0$$ 400.0$$ 1000.0$$ 600.0$$ 600.0, 0.0$$ 0.0$$ 0.0$$ 0.0$$ 0.0, None, None, None, None, 19107301, 0, 1, , , , , 5, 0, , , , , , , , 9, 1536, 0, , 
